,NTRS_returns_volatility,AVY_returns_volatility,AFL_returns_volatility,REGN_returns_volatility,DAL_returns_volatility,COO_returns_volatility,CME_returns_volatility,BK_returns_volatility,O_returns_volatility,T_returns_volatility,PAYX_returns_volatility,VMC_returns_volatility,LUMN_returns_volatility,APA_returns_volatility,MSFT_returns_volatility,HAL_returns_volatility,ALK_returns_volatility,AKAM_returns_volatility,APTV_returns_volatility,C_returns_volatility,CMCSA_returns_volatility,KDP_returns_volatility,MPWR_returns_volatility,A_returns_volatility,MLM_returns_volatility,SCHW_returns_volatility,PEG_returns_volatility,NVDA_returns_volatility,PPG_returns_volatility,GPN_returns_volatility,CFG_returns_volatility,HST_returns_volatility,MU_returns_volatility,DVN_returns_volatility,TMUS_returns_volatility,UHS_returns_volatility,ABBV_returns_volatility,RCL_returns_volatility,SNPS_returns_volatility,BF-B_returns_volatility,PNC_returns_volatility,EQIX_returns_volatility,BR_returns_volatility,CSCO_returns_volatility,CRM_returns_volatility,EQT_returns_volatility,FIS_returns_volatility,ANET_returns_volatility,EXPD_returns_volatility,TRMB_returns_volatility
PAYX_returns_volatility,0.4280266665294503,0.44748936539541656,0.3841280970768122,0.18641569168540026,0.3914206614667373,0.20143109753795835,0.25090914381351664,0.404594238222692,0.30834775520253327,0.22908337620985944,1.0,0.37483769269721096,0.23971673126932366,0.2530652893817378,0.32921011631326486,0.3952582714347874,0.38047335481239875,0.3481356150433288,0.3267008311587638,0.38993698653344383,0.4215896018026081,0.002671751050205206,0.3497585166121914,0.3415665592253513,0.3344957839596911,0.2897935533573434,0.4117042854578604,0.30091070541700043,0.45516607656287084,0.5094083446020226,0.4057271465259764,0.38207400474586534,0.28286931914481805,0.35399507167605226,0.2691631106680634,0.334883287943617,0.26301339471110974,0.3378010525313985,0.4669408057080761,0.31783113001125296,0.4367697623005587,0.28291848075695114,0.4311500183761733,0.3728754996854564,0.2604431471335872,0.2714847603049005,0.5036780692982912,0.17826510767460813,0.2919662463775723,0.3709807943185379
VMC_returns_volatility,0.44759962074122217,0.29170127674398705,0.6561011869269547,0.2579478215286763,0.6502106139617199,0.3762392771924641,0.5108487191849288,0.5270861479846906,0.5934435823683386,0.2698059872318127,0.37483769269721096,1.0,0.227048786790553,0.4261559031466765,0.2634571712863329,0.5768422175802764,0.5956253666675624,0.3242883834135092,0.6134902124150367,0.6015184403131172,0.24843936579712148,-0.019876085733660166,0.36803703838226126,0.232881866363264,0.8157004485883926,0.18292534642632374,0.487200344299028,0.3333803911696607,0.5824982483855556,0.4818055919255204,0.5650835662866535,0.5368985578167358,0.42406828428724624,0.578557519850255,0.346879586085599,0.589688677936835,0.18012433707071304,0.5549393448076875,0.3999275234624882,0.19795786797151294,0.4776313478398747,0.13603895021618692,0.26357163695570535,0.1608555908589897,0.26576234764938467,0.2505716989722838,0.579211503148816,0.09104159335887128,0.3250306136139602,0.6242609006991618
LUMN_returns_volatility,0.2954790213396542,0.195723505918536,0.2561839140201979,0.2210650034368205,0.23779562911251237,0.06815787598606182,0.23138087822141232,0.2889085143352042,0.2990222885350702,0.2987671861116205,0.23971673126932366,0.227048786790553,1.0,0.29008056377203395,0.10814770595011096,0.3128522398030008,0.31722787932848806,0.15994963540133977,0.30334451136368074,0.36241724419243865,0.2744997091585856,0.009918213975368814,0.14089184704375082,0.23997699420309138,0.2344222224791685,0.24891343263760982,0.1957979051798721,0.10466026763480014,0.2448480787578637,0.2457274209961321,0.31646608284385747,0.2552635179078474,0.2503520252673197,0.2730211540568967,0.17733640317681185,0.24965951151688276,0.17559425091691142,0.24313189513486075,0.19583766970139233,0.23281733182973435,0.2437236632459556,0.24665852828247226,0.15969924390989582,0.3594222596513789,0.13851619977417173,0.19790903973803128,0.2635174800197903,0.12341746944910736,0.1570737973676797,0.24231853835416942
APA_returns_volatility,0.4425502281960773,0.38375289405042196,0.691044808597158,0.20160678620840158,0.4983236078897782,0.18111365484349165,0.3161589640578662,0.3957967721711684,0.5704871261350528,0.26106280141653937,0.2530652893817378,0.4261559031466765,0.29008056377203395,1.0,0.17955433938093995,0.7155355847890251,0.4578400030229774,0.15977794122089292,0.6647968616516512,0.6112297015210018,0.37682185519605504,0.05307020379788725,0.2646786123572396,0.2910896183664045,0.40502836500241407,0.283778499894965,0.5231859394105226,0.2542730729969736,0.6421414463602683,0.522737464510722,0.5564807234577824,0.5568433473942259,0.467246268945953,0.7478559630718054,0.11895739704031827,0.531071810425894,0.09473713462637826,0.7021899005103431,0.24848053747820376,0.3168544598278655,0.538738246221001,0.1391388365228074,0.23379978594508966,0.1589107540914736,0.37058010160139243,0.49017532986493906,0.5617960290214217,0.10282263564693123,0.3700208891761117,0.4981619555971482
MSFT_returns_volatility,0.29909231954823057,0.30696658817130695,0.1868393098845097,0.0875807918756592,0.1690659438965589,0.18916169572995903,0.16617919846108617,0.3118527641068847,0.07959124715520184,0.20573832991778024,0.32921011631326486,0.2634571712863329,0.10814770595011096,0.17955433938093995,1.0,0.25968091873725335,0.17560474200110715,0.3723886900125707,0.18255980016063392,0.2928687847322582,0.23597984296079635,-0.040156085261668646,0.5059934445507367,0.3100041345965645,0.29549215177010524,0.13214123065662509,0.21575597453748446,0.3835004802348781,0.24531914986119902,0.35982950283334847,0.2260950670358913,0.18589127648871845,0.2918758763163728,0.30821019008519385,0.3159947743603889,0.12571703952277413,0.21545762041038236,0.17559911781284424,0.5025568283809235,0.26119070457699645,0.23227199845256352,0.1981178302036838,0.29141904035974425,0.2969074525709662,0.45996251639807895,0.21368370125728642,0.3795300041722634,0.24807095045580768,0.27513627655290956,0.33128427711068653
HAL_returns_volatility,0.5189837527942415,0.37436895724952696,0.7830997207992589,0.22393822374408814,0.673137044179536,0.2736791507656246,0.4460755759405809,0.5218736101735378,0.6429941587387193,0.3585921810734802,0.3952582714347874,0.5768422175802764,0.3128522398030008,0.7155355847890251,0.25968091873725335,1.0,0.6250537430377817,0.22720438842198312,0.7092255985258217,0.6655548552534236,0.34594663712717394,0.043356052320209115,0.27732261976881384,0.16309590861193018,0.5938480339206349,0.282655485718014,0.5486299714138919,0.29049467139154206,0.7178807265719326,0.6096928953283921,0.6955803712955269,0.6750126563726412,0.45922777762132444,0.7832772996959246,0.24746984714529738,0.6687441244843773,0.11011603142460799,0.7565243251918494,0.29580232352542407,0.2473113113766251,0.593536329703113,0.17039162848866696,0.25104026466988116,0.12667293212882083,0.35393663472336007,0.36931259568645985,0.6576139253741176,0.1102796709450805,0.3867840467548108,0.6587010511825022
ALK_returns_volatility,0.4698454111630779,0.32133147710277354,0.7063888443953494,0.22515102551555363,0.8501278873192041,0.33061810932640384,0.4110434032811917,0.4304297322021253,0.6831505028450957,0.3387095245804135,0.38047335481239875,0.5956253666675624,0.31722787932848806,0.4578400030229774,0.17560474200110715,0.6250537430377817,1.0,0.2987312063725936,0.6820784771546254,0.610542534102417,0.2926907385187494,0.08908035798052145,0.25885220298148426,0.12872841356321568,0.5310299050985204,0.21207224449886602,0.4704150215615305,0.2426817861500136,0.6580918176087145,0.5569546447735791,0.586650712841294,0.6624495286384576,0.35711153796927464,0.513880519643488,0.22299423335976634,0.6866418234999563,0.11843791399427098,0.6910879673055671,0.31829678940543327,0.1896667832181806,0.49062531315938934,0.05690178708500025,0.2890034979858436,0.1802274096573267,0.32764192483632176,0.256226580958214,0.583510279813019,0.08113194754315288,0.22118339151941085,0.6226482284518022
AKAM_returns_volatility,0.24848804014662684,0.253532692273516,0.2760531800738612,0.16679928656186596,0.26006052682908726,0.11060938860315336,0.13662261805798379,0.2552433567816626,0.26709639371183336,0.1797165427977838,0.3481356150433288,0.3242883834135092,0.15994963540133977,0.15977794122089292,0.3723886900125707,0.22720438842198312,0.2987312063725936,1.0,0.314238149524296,0.24016930446649537,0.24085861321140664,-0.055952347856940074,0.41567731384968576,0.3029708753251511,0.3054066154812428,0.10043605789533296,0.21620487058831905,0.27873268048957395,0.2886789970853996,0.38440036977606884,0.203671273810869,0.25622110136771614,0.259913239531201,0.2447106282714827,0.20276540538272475,0.24293334598912222,0.15569734963679996,0.22387609045052245,0.2809941520783572,0.18384396923467294,0.2049423523370291,0.16112462206122027,0.28763823334897365,0.188711255280688,0.19976058619045606,0.1570556370707911,0.3684065478450149,0.10027662463975118,0.19013838127523358,0.3835442869653256
APTV_returns_volatility,0.49456803245824144,0.23966684129204596,0.8730809064943521,0.3222362354468007,0.7681264190323209,0.332133379862689,0.4910646354770082,0.5125309038819968,0.8056110970223491,0.3056400833504112,0.3267008311587638,0.6134902124150367,0.30334451136368074,0.6647968616516512,0.18255980016063392,0.7092255985258217,0.6820784771546254,0.314238149524296,1.0,0.7100989448266086,0.18938663981099452,0.03501785538421743,0.3512298850133395,0.17828289200774453,0.5801119117593209,0.32022891256474084,0.5568220906728822,0.35728251808434475,0.7825764866711148,0.6198439803478571,0.6908715507749469,0.6944499419044444,0.5039901421876467,0.654865213030233,0.23726765250858634,0.7188694385116258,0.150032141613857,0.8400805319559391,0.3224749329813668,0.20761876350524508,0.5093705684277701,0.07874856815577302,0.2625433821571919,0.17701080199007801,0.39158916015078543,0.36726084819031,0.7269231274980226,0.07910062775112454,0.34632878878753864,0.7390278943697203
C_returns_volatility,0.6606586276836538,0.3696563542288446,0.7233851760699352,0.36436562985138315,0.6683020350298491,0.220904884526502,0.44797941338700026,0.6715430292628702,0.59591008924875,0.3644734685968211,0.38993698653344383,0.6015184403131172,0.36241724419243865,0.6112297015210018,0.2928687847322582,0.6655548552534236,0.610542534102417,0.24016930446649537,0.7100989448266086,1.0,0.4006631474847706,-0.03477304932983739,0.4134819867590751,0.3062517031317642,0.5641214071990629,0.4630120727593375,0.5720094445046109,0.360096628828868,0.618506155869113,0.5672950649421818,0.7659746185439997,0.6555877756881873,0.5712313407650882,0.6752874735280948,0.27885059165364834,0.6139583587691544,0.20164913164639983,0.7379690987524082,0.38228942833561486,0.27702318240865714,0.7066522459485798,0.17736697387504255,0.2230945843513706,0.2864357668358821,0.3916759633690885,0.3702463052564862,0.6256724616150209,0.17432149515406112,0.34484323298018427,0.6281533341166843
CMCSA_returns_volatility,0.3956819621576148,0.5027807204119659,0.2453130610413014,0.18469559549888118,0.2657851383207173,0.10600818759347234,0.04832968805602566,0.28897662276085817,0.1506837288114536,0.35224292074725416,0.4215896018026081,0.24843936579712148,0.2744997091585856,0.37682185519605504,0.23597984296079635,0.34594663712717394,0.2926907385187494,0.24085861321140664,0.18938663981099452,0.4006631474847706,1.0,-0.026326277202594162,0.2735316552487307,0.3431944093760639,0.21428896887907026,0.3021227637644389,0.3700649204203776,0.23869143986279123,0.31919086317500517,0.43576782696892985,0.31674496104502536,0.33908360198481935,0.256598657776604,0.344675333215505,0.19264438718182444,0.2267909525346635,0.21345306981805545,0.33047027435848647,0.31132270508570287,0.3708815651057641,0.44441048255321364,0.25967554791311837,0.32705223186650345,0.3029258695922105,0.23221887051665555,0.28103866777971703,0.30271761986667245,0.15816874848483578,0.17812272449155586,0.23204034089059652
KDP_returns_volatility,0.05342340901578552,-0.0048441822099055025,0.037461651117582345,-0.034603340091980773,0.048622171933882824,0.02453492624164157,0.011130134248703181,0.08224677951675578,0.037539755632609514,0.08493208542942332,0.002671751050205206,-0.019876085733660166,0.009918213975368814,0.05307020379788725,-0.040156085261668646,0.043356052320209115,0.08908035798052145,-0.055952347856940074,0.03501785538421743,-0.03477304932983739,-0.026326277202594162,1.0,0.0013304095438728327,0.005335153937071699,-0.03123801727720755,0.09464544434780368,-0.028793935379408508,-0.02444861059219444,-0.0010340318518439644,0.0063666484425391615,0.00671247044060315,-0.012614844740854508,0.012331874174577262,-0.009877756769971184,-0.022894204021982143,0.06731916596278872,-0.03781853052472,0.03314231532894012,-0.04181472230426426,-0.02331473489345055,-0.015074503062789187,0.03248013988061736,-0.055932544914932006,-0.05269149957649038,-0.009831001566317072,-0.01716958926600072,-0.018038827245832046,-0.045251109970430047,-0.030603712535838115,0.0032197946326558958
MPWR_returns_volatility,0.3865263561620759,0.3157616208818199,0.300974912977435,0.22014161782042763,0.30569740853030425,0.19004677989174334,0.2221518206435156,0.4173746299167815,0.19519018218959888,0.2119860208105634,0.3497585166121914,0.36803703838226126,0.14089184704375082,0.2646786123572396,0.5059934445507367,0.27732261976881384,0.25885220298148426,0.41567731384968576,0.3512298850133395,0.4134819867590751,0.2735316552487307,0.0013304095438728327,1.0,0.35662801015893897,0.296968230707053,0.2853248562635279,0.2882988816489456,0.4787208704541729,0.31045419554968734,0.4416179831657,0.3700698062584553,0.27556109641668447,0.4484333797549138,0.30089608357365755,0.2341740702121493,0.22854435732475184,0.2198467653075785,0.3268480497915702,0.45177147789472044,0.22247651271882782,0.33693723507342604,0.1854065103776347,0.30595816548051213,0.28063094046023107,0.37122500433698774,0.23720536578889995,0.43985442363960664,0.2380766602128584,0.3557353874856678,0.40853873794203993
A_returns_volatility,0.29954103709175894,0.3678317396743599,0.11561725153254156,0.21295100317793408,0.11667448368351131,0.1858969452790941,0.16449293229938827,0.2964449088606506,0.1351657179595054,0.18955382729670212,0.3415665592253513,0.232881866363264,0.23997699420309138,0.2910896183664045,0.3100041345965645,0.16309590861193018,0.12872841356321568,0.3029708753251511,0.17828289200774453,0.3062517031317642,0.3431944093760639,0.005335153937071699,0.35662801015893897,1.0,0.1257204697435013,0.25899315613370594,0.2697931908388743,0.3011645366889462,0.2578546592268164,0.3528122771096458,0.21502803166729942,0.0964694583995285,0.22365634124022168,0.30229322049235025,0.12131668331675029,0.11195555215603309,0.2625823920582514,0.11491109115483962,0.39827029631227917,0.42131381602519047,0.3190639248752784,0.2635539920243342,0.28113087639932755,0.3366012042019085,0.21316141946007428,0.18042509663738715,0.2886777334007991,0.19923642677523815,0.2818150600666474,0.24139650060211956
MLM_returns_volatility,0.4044597035209843,0.2618693654868332,0.6192788085450261,0.2507239023568254,0.5961858043701426,0.3208845801532472,0.481211809570637,0.48467396362002546,0.5105791569150682,0.3427378677935259,0.3344957839596911,0.8157004485883926,0.2344222224791685,0.40502836500241407,0.29549215177010524,0.5938480339206349,0.5310299050985204,0.3054066154812428,0.5801119117593209,0.5641214071990629,0.21428896887907026,-0.03123801727720755,0.296968230707053,0.1257204697435013,1.0,0.14464923535572252,0.4076136035628945,0.32028685043524285,0.5298767039001095,0.46495948332465425,0.5505750826766446,0.5775885421022895,0.3784430936663026,0.572206002435991,0.32834363421863777,0.542072392686064,0.16237190770389234,0.566472532904701,0.3290855450629564,0.18800677187499665,0.43002134186768115,0.117880752412289,0.22094226346114285,0.1450870004420227,0.22885840834609986,0.2696614357565189,0.5825400703323186,0.07264902929707054,0.3162387433676854,0.6272129493316128
SCHW_returns_volatility,0.5449191456586886,0.24013980900789472,0.2506021843574661,0.24550446249459093,0.2455329106720206,0.09838587811629054,0.209369383024304,0.49227492830086844,0.2434945233583015,0.13803915604728392,0.2897935533573434,0.18292534642632374,0.24891343263760982,0.283778499894965,0.13214123065662509,0.282655485718014,0.21207224449886602,0.10043605789533296,0.32022891256474084,0.4630120727593375,0.3021227637644389,0.09464544434780368,0.2853248562635279,0.25899315613370594,0.14464923535572252,1.0,0.2432767947915841,0.15583616566291925,0.31507717944262176,0.30481274563403626,0.4923703518275433,0.16833400960530892,0.3502599649644499,0.26449142088802274,0.09362066924315096,0.21108557997199615,0.0716607932642256,0.2427253820785454,0.09868877243599752,0.1630948858428869,0.5165927976025951,0.12089888975306755,0.2112110612271007,0.3228002117688386,0.1683890657389374,0.2031883347022096,0.2198202139066736,0.17135884549038935,0.2464212917388496,0.29455143345204443
PEG_returns_volatility,0.44847536632302987,0.36000068245218025,0.5676113459647739,0.1504803551323192,0.5075381137045802,0.38414705645377417,0.40562499512448075,0.4335737901014025,0.572789176959288,0.2390216028458785,0.4117042854578604,0.487200344299028,0.1957979051798721,0.5231859394105226,0.21575597453748446,0.5486299714138919,0.4704150215615305,0.21620487058831905,0.5568220906728822,0.5720094445046109,0.3700649204203776,-0.028793935379408508,0.2882988816489456,0.2697931908388743,0.4076136035628945,0.2432767947915841,1.0,0.2548316910636855,0.5971296954857715,0.4933944649734655,0.5548858067583019,0.4823200670514787,0.334785324464427,0.49275306925672535,0.23374960243335083,0.5674516799179736,0.11811480861537538,0.5177632289694761,0.34389335779353314,0.33669438786907946,0.5243334113499476,0.17563400334720744,0.2968187481541031,0.18835583358325014,0.3117227380852949,0.3494824329363518,0.5547523267170279,0.10165265945594495,0.3298096125055806,0.4884022001199911
NVDA_returns_volatility,0.241532920744287,0.191704496934334,0.32747411864201287,0.2374679821458946,0.2866009724147756,0.19549107225448348,0.22561318719187853,0.3135766458724579,0.25968387958297195,0.22345962608348097,0.30091070541700043,0.3333803911696607,0.10466026763480014,0.2542730729969736,0.3835004802348781,0.29049467139154206,0.2426817861500136,0.27873268048957395,0.35728251808434475,0.360096628828868,0.23869143986279123,-0.02444861059219444,0.4787208704541729,0.3011645366889462,0.32028685043524285,0.15583616566291925,0.2548316910636855,1.0,0.28819215882343513,0.4375121609657597,0.28805644404277786,0.25324314382580076,0.32122675240862913,0.31182713440175047,0.30355716976969327,0.23852547642453106,0.24131818941597097,0.3520473170391545,0.4051248353516735,0.2316443891715513,0.2141730625296856,0.15859682947480383,0.2524304371990238,0.19751489805901423,0.3677930619082191,0.18692272737136936,0.5220925116127969,0.19800709168698888,0.284832516487941,0.4237666023369826
