,0
T_returns_volatility,0.02205428425742204
ATO_returns_volatility,0.019249663062188102
ADSK_returns_volatility,0.037743985216412555
AZO_returns_volatility,0.025029800964141532
AVB_returns_volatility,0.01962388559287879
AVY_returns_volatility,0.024679248646468224
BKR_returns_volatility,0.04381356960732449
BALL_returns_volatility,0.02489235491014852
BAC_returns_volatility,0.03029776960632382
BBWI_returns_volatility,0.053631511234225084
BAX_returns_volatility,0.02267944507175352
BDX_returns_volatility,0.021059970666038888
WRB_returns_volatility,0.018874097614205942
BRK-B_returns_volatility,0.017507670382286473
BBY_returns_volatility,0.03692669562934776
BIO_returns_volatility,0.027458695684689827
TECH_returns_volatility,0.02613941716676921
BIIB_returns_volatility,0.03980726595848016
BLK_returns_volatility,0.024546960598328414
BK_returns_volatility,0.026159332255022687
BA_returns_volatility,0.03544262446400663
BKNG_returns_volatility,0.03144437066152596
BWA_returns_volatility,0.038366925614391936
BXP_returns_volatility,0.025625264453840554
BSX_returns_volatility,0.025635107432357404
BMY_returns_volatility,0.026155516479911774
AVGO_returns_volatility,0.0340407769207264
BR_returns_volatility,0.02263986699375507
BRO_returns_volatility,0.016963985225665498
BF-B_returns_volatility,0.022770861627151216
CHRW_returns_volatility,0.023777845549778066
CDNS_returns_volatility,0.028867374961225357
CZR_returns_volatility,0.06105611910026349
CPT_returns_volatility,0.02169310447914704
CPB_returns_volatility,0.024246829539382307
COF_returns_volatility,0.034033682213423885
CAH_returns_volatility,0.028931411051588297
KMX_returns_volatility,0.03517465681395295
CCL_returns_volatility,0.047204402190670264
CTLT_returns_volatility,0.03661022302850177
CAT_returns_volatility,0.03235832692650833
CBOE_returns_volatility,0.02389618502596149
CBRE_returns_volatility,0.033194431955242756
CDW_returns_volatility,0.027268664673682438
CE_returns_volatility,0.031110276938960246
CNC_returns_volatility,0.03650678704071322
CNP_returns_volatility,0.027831857920034102
CF_returns_volatility,0.04572146880335661
CRL_returns_volatility,0.03195765612448146
SCHW_returns_volatility,0.031765077297541834
CHTR_returns_volatility,0.027387729883849698
CVX_returns_volatility,0.027174533613324874
CMG_returns_volatility,0.03600338533602111
CB_returns_volatility,0.019825858777467217
CHD_returns_volatility,0.02001762070478623
CI_returns_volatility,0.03198214520622123
CINF_returns_volatility,0.022725207652755174
CTAS_returns_volatility,0.026594979645673825
CSCO_returns_volatility,0.022866666664147675
C_returns_volatility,0.03128612495685134
CFG_returns_volatility,0.03533740695662363
CLX_returns_volatility,0.02009908065698511
CME_returns_volatility,0.023675692454147898
CMS_returns_volatility,0.019014351277768463
KO_returns_volatility,0.01687792667657705
CTSH_returns_volatility,0.02843417233520836
CL_returns_volatility,0.016981307188938026
CMCSA_returns_volatility,0.024759754834752998
CMA_returns_volatility,0.03531473571572922
CAG_returns_volatility,0.025062515075175623
COP_returns_volatility,0.03700316936026235
ED_returns_volatility,0.01927803486187595
STZ_returns_volatility,0.025677290793516865
COO_returns_volatility,0.0240918638057876
CPRT_returns_volatility,0.026666622636436148
GLW_returns_volatility,0.02788309413498275
CSGP_returns_volatility,0.030455399558395404
COST_returns_volatility,0.020140786554083214
CTRA_returns_volatility,0.03847088428493755
CCI_returns_volatility,0.02165072199134214
CSX_returns_volatility,0.03063674465383784
CMI_returns_volatility,0.02545887384563081
CVS_returns_volatility,0.024768448960076156
DHI_returns_volatility,0.03592818909911587
DHR_returns_volatility,0.018504843026489522
DRI_returns_volatility,0.03578793889455346
DVA_returns_volatility,0.028067663368059836
DE_returns_volatility,0.028507769850083943
DAL_returns_volatility,0.038452030401259905
XRAY_returns_volatility,0.026958135893295217
DVN_returns_volatility,0.052856877923061034
DXCM_returns_volatility,0.04762882784903889
FANG_returns_volatility,0.049209576925020815
DLR_returns_volatility,0.02549497908083923
DFS_returns_volatility,0.03273345930065345
DISH_returns_volatility,0.037138235722801574
DIS_returns_volatility,0.02394676211332603
DG_returns_volatility,0.023729499411969706
DLTR_returns_volatility,0.03221204178656168
D_returns_volatility,0.020356053229280982
DPZ_returns_volatility,0.029554224899296457
DOV_returns_volatility,0.029240659035307894
DTE_returns_volatility,0.020272311754860908
DUK_returns_volatility,0.018599294637490976
DD_returns_volatility,0.032589139293856956
DXC_returns_volatility,0.04783330035614349
EMN_returns_volatility,0.03135554014239109
ETN_returns_volatility,0.026950216795803
EBAY_returns_volatility,0.028177139814987123
ECL_returns_volatility,0.02067445426500729
EIX_returns_volatility,0.02636379622631569
EW_returns_volatility,0.04251539371601715
EA_returns_volatility,0.03293220340572513
ELV_returns_volatility,0.029067399267821602
LLY_returns_volatility,0.02282250244539728
EMR_returns_volatility,0.029083882719361298
ENPH_returns_volatility,0.09356244546229295
ETR_returns_volatility,0.02166099421863781
EOG_returns_volatility,0.039999508473517985
EPAM_returns_volatility,0.030931606419433124
EQT_returns_volatility,0.04761427679880253
EFX_returns_volatility,0.025370624802001026
EQIX_returns_volatility,0.02389205559244368
EQR_returns_volatility,0.021495299468657917
ESS_returns_volatility,0.022297715949807482
EL_returns_volatility,0.02352720757518861
RE_returns_volatility,0.022586443839635414
EVRG_returns_volatility,0.020700244209263995
ES_returns_volatility,0.020100292104955276
EXC_returns_volatility,0.021879127098547335
EXPE_returns_volatility,0.040753166013528415
EXPD_returns_volatility,0.022547818127919145
EXR_returns_volatility,0.02502277942225779
XOM_returns_volatility,0.02361567080566011
FFIV_returns_volatility,0.02977972856895614
FDS_returns_volatility,0.022422076324535647
FAST_returns_volatility,0.026804663808496592
FRT_returns_volatility,0.028392567075679012
FDX_returns_volatility,0.02961229181548015
FITB_returns_volatility,0.03396040341800791
FRC_returns_volatility,0.02651081479790768
FE_returns_volatility,0.025323876349354593
FIS_returns_volatility,0.02372398669931148
FISV_returns_volatility,0.023732854859154745
FLT_returns_volatility,0.03362867047212002
FMC_returns_volatility,0.03280709177431766
F_returns_volatility,0.03326771988674107
FTNT_returns_volatility,0.03703936367921409
FBHS_returns_volatility,0.031420711897193886
BEN_returns_volatility,0.03048218324422509
FCX_returns_volatility,0.06435955447239021
GRMN_returns_volatility,0.02433647622695185
IT_returns_volatility,0.026391360986193553
GEN_returns_volatility,0.03282626990049562
GNRC_returns_volatility,0.035268920518199326
GD_returns_volatility,0.02082830995120585
GE_returns_volatility,0.03513411652184675
GIS_returns_volatility,0.021291791599214654
GM_returns_volatility,0.03486455732230191
GPC_returns_volatility,0.02394228895119968
GILD_returns_volatility,0.027531232653915216
GL_returns_volatility,0.02134532339635741
GPN_returns_volatility,0.029884508922746737
GS_returns_volatility,0.02864864593428247
HAL_returns_volatility,0.045203170856653055
HIG_returns_volatility,0.02579834921242216
HAS_returns_volatility,0.03298920832669859
HCA_returns_volatility,0.03341584001629548
PEAK_returns_volatility,0.02934726264909807
HSIC_returns_volatility,0.02388065594102227
HSY_returns_volatility,0.019258669548956775
HES_returns_volatility,0.049878467834183454
HLT_returns_volatility,0.031231317751527626
HOLX_returns_volatility,0.028466949187832567
HD_returns_volatility,0.020757966705945825
HON_returns_volatility,0.020555500244118396
HRL_returns_volatility,0.02137405294860969
HST_returns_volatility,0.033885851382698375
HPQ_returns_volatility,0.03176618668033605
HUM_returns_volatility,0.03071035424458622
HBAN_returns_volatility,0.0317427205703307
HII_returns_volatility,0.02735210974124016
IBM_returns_volatility,0.02221426641669433
IEX_returns_volatility,0.02119497501071517
IDXX_returns_volatility,0.030376501217016585
ITW_returns_volatility,0.023116940103876445
ILMN_returns_volatility,0.037088939544248356
INCY_returns_volatility,0.046660993811246415
INTC_returns_volatility,0.028502505295835968
ICE_returns_volatility,0.020321234798477066
IP_returns_volatility,0.030192115533432016
IPG_returns_volatility,0.03053894474900095
IFF_returns_volatility,0.024530329051550052
INTU_returns_volatility,0.02695569575945797
ISRG_returns_volatility,0.02822249527418196
IVZ_returns_volatility,0.03258815592702655
IQV_returns_volatility,0.030606021073327667
IRM_returns_volatility,0.028390023355649545
JBHT_returns_volatility,0.026253051341147852
JKHY_returns_volatility,0.020707590880300192
J_returns_volatility,0.028866033294289866
JNJ_returns_volatility,0.016548635705024215
JCI_returns_volatility,0.027052090539706464
JPM_returns_volatility,0.025330488836589563
JNPR_returns_volatility,0.028545798471942323
K_returns_volatility,0.021674154357583478
KDP_returns_volatility,0.04963337765083075
KEY_returns_volatility,0.0350870478150769
KEYS_returns_volatility,0.030107368073506766
KMB_returns_volatility,0.01758196177799947
KIM_returns_volatility,0.03539202837964602
KMI_returns_volatility,0.03392478329373266
KLAC_returns_volatility,0.03391759497762754
KR_returns_volatility,0.029788181601070805
LHX_returns_volatility,0.025046150416011066
LH_returns_volatility,0.026149468567453798
LRCX_returns_volatility,0.03859167282202257
LVS_returns_volatility,0.03795540929699296
LDOS_returns_volatility,0.02935920416427615
LEN_returns_volatility,0.03702653538320021
LNC_returns_volatility,0.03865093595009082
LIN_returns_volatility,0.023987417061545207
LYV_returns_volatility,0.036850658267528605
LKQ_returns_volatility,0.03347905951932283
LMT_returns_volatility,0.019579248199251765
L_returns_volatility,0.022368233019212227
LOW_returns_volatility,0.028806901401995426
LUMN_returns_volatility,0.03608810891450655
LYB_returns_volatility,0.03547562554003575
MTB_returns_volatility,0.028012815454658068
MRO_returns_volatility,0.05570374294178462
MPC_returns_volatility,0.0414693976180645
MKTX_returns_volatility,0.031192538156249564
MAR_returns_volatility,0.03385564677173179
MMC_returns_volatility,0.017907097250378937
MLM_returns_volatility,0.03356053553604899
MAS_returns_volatility,0.026894457647522393
MA_returns_volatility,0.02593941828778307
MTCH_returns_volatility,0.05141874504030711
MKC_returns_volatility,0.01930930135224153
MCD_returns_volatility,0.01925483266115024
MCK_returns_volatility,0.03183359248069914
MDT_returns_volatility,0.020662464311057203
MRK_returns_volatility,0.020987618310173786
META_returns_volatility,0.030310102530564743
MET_returns_volatility,0.029451415771028583
MTD_returns_volatility,0.024181858343327308
MGM_returns_volatility,0.04819700655189085
MCHP_returns_volatility,0.03516780461569057
MU_returns_volatility,0.05438174215761046
MSFT_returns_volatility,0.02434354686908902
MAA_returns_volatility,0.022130071054725073
MHK_returns_volatility,0.037331174860296856
MOH_returns_volatility,0.04493031361872504
TAP_returns_volatility,0.03023892332403419
MDLZ_returns_volatility,0.017671617652480986
MPWR_returns_volatility,0.03204123836051757
MNST_returns_volatility,0.027820635472359447
MCO_returns_volatility,0.02581414014551341
MS_returns_volatility,0.03195629221024475
MOS_returns_volatility,0.04339937181509555
MSI_returns_volatility,0.025458731998840554
MSCI_returns_volatility,0.0257126043279001
NDAQ_returns_volatility,0.021830078052755837
NTAP_returns_volatility,0.034451480403667696
NFLX_returns_volatility,0.04468670015488377
NWL_returns_volatility,0.03741005108861688
NEM_returns_volatility,0.03913748662227217
NWSA_returns_volatility,0.02997133949826889
NWS_returns_volatility,0.02937367724915873
NEE_returns_volatility,0.01814139689214436
NKE_returns_volatility,0.025559143927997886
NI_returns_volatility,0.022627807310927964
NDSN_returns_volatility,0.028520561561132165
NSC_returns_volatility,0.028190301168227835
NTRS_returns_volatility,0.028754794198523802
NOC_returns_volatility,0.02436389454282867
NCLH_returns_volatility,0.05305972768836938
NRG_returns_volatility,0.04305826786926558
NUE_returns_volatility,0.033679485837095256
NVDA_returns_volatility,0.043843901495127
NVR_returns_volatility,0.028759083880493072
NXPI_returns_volatility,0.03579062275734356
ORLY_returns_volatility,0.0247594020318811
OXY_returns_volatility,0.04211048279925104
ODFL_returns_volatility,0.03180041824208006
OMC_returns_volatility,0.02362012370736027
ON_returns_volatility,0.048876390553163604
OKE_returns_volatility,0.04480608000631127
ORCL_returns_volatility,0.022353402632720818
PCAR_returns_volatility,0.02658727012240131
PKG_returns_volatility,0.028714406958799704
PARA_returns_volatility,0.03522671576683477
PH_returns_volatility,0.03224470263371484
PAYX_returns_volatility,0.020295826887165584
PAYC_returns_volatility,0.04757089177460282
PNR_returns_volatility,0.03193335857742509
PEP_returns_volatility,0.014999215106843749
PKI_returns_volatility,0.027052095034369363
PFE_returns_volatility,0.021173670659846044
PCG_returns_volatility,0.051059513774849775
PM_returns_volatility,0.02349025082937362
PSX_returns_volatility,0.03198291045881951
PNW_returns_volatility,0.02204992919763348
PXD_returns_volatility,0.04253325785224843
PNC_returns_volatility,0.02554517557580506
POOL_returns_volatility,0.024253104091035604
PPG_returns_volatility,0.02549127746168907
PFG_returns_volatility,0.029778947356082896
PG_returns_volatility,0.016533521845227613
PGR_returns_volatility,0.020839681893453206
PLD_returns_volatility,0.023975169826337663
PRU_returns_volatility,0.030073510252288976
PEG_returns_volatility,0.02010577673464788
PTC_returns_volatility,0.03242880063338629
PSA_returns_volatility,0.021095538120740605
PHM_returns_volatility,0.035267654479226
QRVO_returns_volatility,0.041332675466828145
PWR_returns_volatility,0.034960123323469795
QCOM_returns_volatility,0.03238784475786692
DGX_returns_volatility,0.02215394387498649
RL_returns_volatility,0.03897006902030617
RJF_returns_volatility,0.028641478533497633
RTX_returns_volatility,0.024302089286633848
O_returns_volatility,0.02546691843841903
REG_returns_volatility,0.02893092000350627
REGN_returns_volatility,0.03844451899230603
RF_returns_volatility,0.03660583870753701
RSG_returns_volatility,0.015492384091943603
RMD_returns_volatility,0.028324895067592136
RHI_returns_volatility,0.03020007177329131
ROK_returns_volatility,0.028231482143653463
ROL_returns_volatility,0.021804177459006067
ROP_returns_volatility,0.02069906139243104
ROST_returns_volatility,0.02879721173531455
RCL_returns_volatility,0.05004281364075995
SPGI_returns_volatility,0.023773671219047304
CRM_returns_volatility,0.03171544761496744
SBAC_returns_volatility,0.025766973489294815
SLB_returns_volatility,0.036406829049107935
STX_returns_volatility,0.040691712951471656
SEE_returns_volatility,0.028234491846915285
SRE_returns_volatility,0.02163556248275182
NOW_returns_volatility,0.03896884610170185
SHW_returns_volatility,0.022543219169286775
SBNY_returns_volatility,0.032500081291649
SPG_returns_volatility,0.03478076792685751
SWKS_returns_volatility,0.036568229655659985
SJM_returns_volatility,0.021232581793178773
SNA_returns_volatility,0.0254464718360633
SO_returns_volatility,0.018895287432259718
LUV_returns_volatility,0.0342446261511356
SWK_returns_volatility,0.029957909668715994
SBUX_returns_volatility,0.022827613979733416
STT_returns_volatility,0.030580197150266032
STE_returns_volatility,0.022638770435358894
SYK_returns_volatility,0.023764445493792082
SIVB_returns_volatility,0.04311744727491569
SYF_returns_volatility,0.0341994195230247
SNPS_returns_volatility,0.02447981918608731
SYY_returns_volatility,0.025956710309166547
TMUS_returns_volatility,0.02637819987799495
TROW_returns_volatility,0.026326325759400835
TTWO_returns_volatility,0.036374633865027935
TPR_returns_volatility,0.04019349573752733
TRGP_returns_volatility,0.05433359454721461
TGT_returns_volatility,0.027560179711868384
TEL_returns_volatility,0.027837962124551693
TDY_returns_volatility,0.02964934443832647
TFX_returns_volatility,0.02790085913472743
TER_returns_volatility,0.035655599386745805
TSLA_returns_volatility,0.057176068636557255
TXN_returns_volatility,0.027166574605934364
TXT_returns_volatility,0.031115366306478397
TMO_returns_volatility,0.02364671611220469
TJX_returns_volatility,0.023995895702939706
TSCO_returns_volatility,0.028037309933816684
TT_returns_volatility,0.02471970327144849
TDG_returns_volatility,0.03681032465895926
TRV_returns_volatility,0.02206132175252454
TRMB_returns_volatility,0.03301268573021479
TFC_returns_volatility,0.028155139656303497
TYL_returns_volatility,0.026441479281130845
TSN_returns_volatility,0.030843640208733064
USB_returns_volatility,0.024488666431511607
UDR_returns_volatility,0.022852711627549403
ULTA_returns_volatility,0.038991101381469
UNP_returns_volatility,0.026239242070212714
UAL_returns_volatility,0.049157364118644575
UPS_returns_volatility,0.02277808780568094
URI_returns_volatility,0.04906341609894968
UNH_returns_volatility,0.027143382846355958
UHS_returns_volatility,0.03142520885300811
VLO_returns_volatility,0.0372688705022892
VTR_returns_volatility,0.03648335108939419
VRSN_returns_volatility,0.02395003461751366
VRSK_returns_volatility,0.0203967655231663
VZ_returns_volatility,0.01779940815977954
VRTX_returns_volatility,0.0403479346925687
VFC_returns_volatility,0.03231075161000277
VTRS_returns_volatility,0.037924102857668
V_returns_volatility,0.023522935500394325
VNO_returns_volatility,0.027948108523745175
VMC_returns_volatility,0.03214973265784535
WAB_returns_volatility,0.0358609684439914
WBA_returns_volatility,0.026912773688933692
WMT_returns_volatility,0.018176637942555886
WBD_returns_volatility,0.03777440096116083
WM_returns_volatility,0.01647157960160531
WAT_returns_volatility,0.02439778764318788
WEC_returns_volatility,0.020387099979266236
WFC_returns_volatility,0.02758268067874138
WELL_returns_volatility,0.032919031370837945
WST_returns_volatility,0.02326397649384218
WDC_returns_volatility,0.05085099033572995
WY_returns_volatility,0.030731070581660292
WHR_returns_volatility,0.03485897392417678
WMB_returns_volatility,0.04166659463971372
WTW_returns_volatility,0.022149147142959458
GWW_returns_volatility,0.02768003398791623
WYNN_returns_volatility,0.05985171323452113
XEL_returns_volatility,0.018390974032642404
XYL_returns_volatility,0.025106400047777627
YUM_returns_volatility,0.023568424694783447
ZBRA_returns_volatility,0.03838418757854186
ZBH_returns_volatility,0.027243766099814166
ZION_returns_volatility,0.031237766800584436
ZTS_returns_volatility,0.025432907082772307
